Machine_ID,Timestamp,Failure,Time_Since_Last_Failure,Breakdowns_Last_30_Days,Breakdowns_Last_90_Days,Breakdowns_Last_180_Days,Breakdown_Ratio_30_90,Breakdown_Ratio_30_180,Avg_Days_Between_Failures,Failure_Density,Is_Recent_Failure
2,2021-02-27,0,25,1,3,5,0.25,0.16666666666666666,4.166666666666667,0.027777777777777776,1
2,2021-02-28,0,26,1,3,5,0.25,0.16666666666666666,4.333333333333333,0.027777777777777776,1
2,2021-03-01,1,27,1,3,5,0.25,0.16666666666666666,4.5,0.027777777777777776,1
2,2021-03-02,1,28,1,3,5,0.25,0.16666666666666666,4.666666666666667,0.027777777777777776,1
2,2021-03-03,1,29,1,3,5,0.25,0.16666666666666666,4.833333333333333,0.027777777777777776,1
2,2021-03-04,1,30,0,3,5,0.0,0.0,5.0,0.027777777777777776,0
2,2021-03-05,1,31,0,3,5,0.0,0.0,5.166666666666667,0.027777777777777776,0
2,2021-03-06,1,32,0,2,5,0.0,0.0,5.333333333333333,0.027777777777777776,0
2,2021-03-07,1,33,0,2,5,0.0,0.0,5.5,0.027777777777777776,0
2,2021-03-08,0,34,0,2,5,0.0,0.0,5.666666666666667,0.027777777777777776,0
2,2021-03-09,1,35,0,2,5,0.0,0.0,5.833333333333333,0.027777777777777776,0
2,2021-03-10,1,36,0,2,5,0.0,0.0,6.0,0.027777777777777776,0
2,2021-03-11,1,37,0,2,5,0.0,0.0,6.166666666666667,0.027777777777777776,0
2,2021-03-12,1,0,1,3,6,0.25,0.14285714285714285,0.0,0.03333333333333333,1
2,2021-03-13,1,1,1,3,6,0.25,0.14285714285714285,0.14285714285714285,0.03333333333333333,1
2,2021-03-14,1,2,1,3,6,0.25,0.14285714285714285,0.2857142857142857,0.03333333333333333,1
2,2021-03-15,1,3,1,3,6,0.25,0.14285714285714285,0.42857142857142855,0.03333333333333333,1
2,2021-03-16,1,4,1,3,6,0.25,0.14285714285714285,0.5714285714285714,0.03333333333333333,1
2,2021-03-17,1,5,1,3,6,0.25,0.14285714285714285,0.7142857142857143,0.03333333333333333,1
2,2021-03-18,0,6,1,3,6,0.25,0.14285714285714285,0.8571428571428571,0.03333333333333333,1
2,2021-03-19,0,7,1,3,6,0.25,0.14285714285714285,1.0,0.03333333333333333,1
2,2021-03-20,0,8,1,3,6,0.25,0.14285714285714285,1.1428571428571428,0.03333333333333333,1
2,2021-03-21,1,0,2,4,7,0.4,0.25,0.0,0.03888888888888889,1
2,2021-03-22,0,1,2,4,7,0.4,0.25,0.125,0.03888888888888889,1
2,2021-03-23,0,2,2,4,7,0.4,0.25,0.25,0.03888888888888889,1
2,2021-03-24,0,3,2,4,7,0.4,0.25,0.375,0.03888888888888889,1
2,2021-03-25,0,4,2,4,7,0.4,0.25,0.5,0.03888888888888889,1
2,2021-03-26,0,5,2,4,7,0.4,0.25,0.625,0.03888888888888889,1
2,2021-03-27,0,6,2,4,7,0.4,0.25,0.75,0.03888888888888889,1
2,2021-03-28,0,7,2,4,7,0.4,0.25,0.875,0.03888888888888889,1
2,2021-03-29,0,8,2,4,7,0.4,0.25,1.0,0.03888888888888889,1
2,2021-03-30,0,9,2,4,7,0.4,0.25,1.125,0.03888888888888889,1
2,2021-03-31,0,10,2,4,7,0.4,0.25,1.25,0.03888888888888889,1
2,2021-04-01,0,11,2,4,7,0.4,0.25,1.375,0.03888888888888889,1
2,2021-04-02,0,12,2,4,7,0.4,0.25,1.5,0.03888888888888889,1
2,2021-04-03,0,13,2,4,7,0.4,0.25,1.625,0.03888888888888889,1
2,2021-04-04,0,14,2,4,7,0.4,0.25,1.75,0.03888888888888889,1
2,2021-04-05,1,15,2,4,7,0.4,0.25,1.875,0.03888888888888889,1
2,2021-04-06,1,16,2,4,7,0.4,0.25,2.0,0.03888888888888889,1
2,2021-04-07,1,17,2,4,7,0.4,0.25,2.125,0.03888888888888889,1
2,2021-04-08,1,18,2,4,7,0.4,0.25,2.25,0.03888888888888889,1
2,2021-04-09,1,19,2,4,7,0.4,0.25,2.375,0.03888888888888889,1
2,2021-04-10,0,20,2,4,7,0.4,0.25,2.5,0.03888888888888889,1
2,2021-04-11,0,21,1,4,7,0.2,0.125,2.625,0.03888888888888889,1
2,2021-04-12,0,22,1,4,7,0.2,0.125,2.75,0.03888888888888889,1
2,2021-04-13,0,23,1,4,7,0.2,0.125,2.875,0.03888888888888889,1
2,2021-04-14,0,24,1,4,7,0.2,0.125,3.0,0.03888888888888889,1
2,2021-04-15,0,25,1,4,7,0.2,0.125,3.125,0.03888888888888889,1
2,2021-04-16,0,26,1,4,7,0.2,0.125,3.25,0.03888888888888889,1
2,2021-04-17,0,27,1,3,7,0.25,0.125,3.375,0.03888888888888889,1
2,2021-04-18,0,28,1,3,7,0.25,0.125,3.5,0.03888888888888889,1
2,2021-04-19,0,29,1,3,6,0.25,0.14285714285714285,4.142857142857143,0.03333333333333333,1
2,2021-04-20,0,30,0,3,6,0.0,0.0,4.285714285714286,0.03333333333333333,0
2,2021-04-21,0,31,0,3,6,0.0,0.0,4.428571428571429,0.03333333333333333,0
2,2021-04-22,0,32,0,3,6,0.0,0.0,4.571428571428571,0.03333333333333333,0
2,2021-04-23,0,33,0,3,6,0.0,0.0,4.714285714285714,0.03333333333333333,0
2,2021-04-24,0,34,0,3,6,0.0,0.0,4.857142857142857,0.03333333333333333,0
2,2021-04-25,0,35,0,3,6,0.0,0.0,5.0,0.03333333333333333,0
2,2021-04-26,0,36,0,3,6,0.0,0.0,5.142857142857143,0.03333333333333333,0
2,2021-04-27,0,37,0,3,6,0.0,0.0,5.285714285714286,0.03333333333333333,0
2,2021-04-28,0,38,0,3,6,0.0,0.0,5.428571428571429,0.03333333333333333,0
2,2021-04-29,0,39,0,3,6,0.0,0.0,5.571428571428571,0.03333333333333333,0
2,2021-04-30,0,40,0,3,6,0.0,0.0,5.714285714285714,0.03333333333333333,0
2,2021-05-01,0,41,0,3,6,0.0,0.0,5.857142857142857,0.03333333333333333,0
2,2021-05-02,0,42,0,3,6,0.0,0.0,6.0,0.03333333333333333,0
2,2021-05-03,0,43,0,2,6,0.0,0.0,6.142857142857143,0.03333333333333333,0
2,2021-05-04,0,44,0,2,6,0.0,0.0,6.285714285714286,0.03333333333333333,0
2,2021-05-05,0,45,0,2,6,0.0,0.0,6.428571428571429,0.03333333333333333,0
2,2021-05-06,0,46,0,2,6,0.0,0.0,6.571428571428571,0.03333333333333333,0
2,2021-05-07,1,47,0,2,6,0.0,0.0,6.714285714285714,0.03333333333333333,0
2,2021-05-08,1,48,0,2,6,0.0,0.0,6.857142857142857,0.03333333333333333,0
2,2021-05-09,1,49,0,2,6,0.0,0.0,7.0,0.03333333333333333,0
2,2021-05-10,1,50,0,2,6,0.0,0.0,7.142857142857143,0.03333333333333333,0
2,2021-05-11,1,51,0,2,6,0.0,0.0,7.285714285714286,0.03333333333333333,0
2,2021-05-12,1,52,0,2,6,0.0,0.0,7.428571428571429,0.03333333333333333,0
2,2021-05-13,0,53,0,2,6,0.0,0.0,7.571428571428571,0.03333333333333333,0
2,2021-05-14,0,54,0,2,6,0.0,0.0,7.714285714285714,0.03333333333333333,0
3,2020-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,1
3,2020-01-02,0,1,0,0,0,0.0,0.0,1.0,0.0,1
3,2020-01-03,0,2,0,0,0,0.0,0.0,2.0,0.0,1
3,2020-01-04,0,3,0,0,0,0.0,0.0,3.0,0.0,1
3,2020-01-05,0,4,0,0,0,0.0,0.0,4.0,0.0,1
3,2020-01-06,0,5,0,0,0,0.0,0.0,5.0,0.0,1
3,2020-01-07,0,6,0,0,0,0.0,0.0,6.0,0.0,1
3,2020-01-08,0,7,0,0,0,0.0,0.0,7.0,0.0,1
3,2020-01-09,0,8,0,0,0,0.0,0.0,8.0,0.0,1
3,2020-01-10,0,9,0,0,0,0.0,0.0,9.0,0.0,1
3,2020-01-11,0,10,0,0,0,0.0,0.0,10.0,0.0,1
3,2020-01-12,0,11,0,0,0,0.0,0.0,11.0,0.0,1
3,2020-01-13,0,12,0,0,0,0.0,0.0,12.0,0.0,1
3,2020-01-14,0,13,0,0,0,0.0,0.0,13.0,0.0,1
3,2020-01-15,0,14,0,0,0,0.0,0.0,14.0,0.0,1
3,2020-01-16,0,15,0,0,0,0.0,0.0,15.0,0.0,1
3,2020-01-17,0,16,0,0,0,0.0,0.0,16.0,0.0,1
3,2020-01-18,0,17,0,0,0,0.0,0.0,17.0,0.0,1
3,2020-01-19,0,18,0,0,0,0.0,0.0,18.0,0.0,1
3,2020-01-20,0,19,0,0,0,0.0,0.0,19.0,0.0,1
3,2020-01-21,0,20,0,0,0,0.0,0.0,20.0,0.0,1
3,2020-01-22,0,21,0,0,0,0.0,0.0,21.0,0.0,1
3,2020-01-23,0,22,0,0,0,0.0,0.0,22.0,0.0,1
3,2020-01-24,0,23,0,0,0,0.0,0.0,23.0,0.0,1
3,2020-01-25,0,24,0,0,0,0.0,0.0,24.0,0.0,1
3,2020-01-26,1,25,0,0,0,0.0,0.0,25.0,0.0,1
3,2020-01-27,1,26,0,0,0,0.0,0.0,26.0,0.0,1
3,2020-01-28,1,27,0,0,0,0.0,0.0,27.0,0.0,1
3,2020-01-29,1,28,0,0,0,0.0,0.0,28.0,0.0,1
3,2020-01-30,0,29,0,0,0,0.0,0.0,29.0,0.0,1
3,2020-01-31,1,30,0,0,0,0.0,0.0,30.0,0.0,0
3,2020-02-01,0,31,0,0,0,0.0,0.0,31.0,0.0,0
3,2020-02-02,0,32,0,0,0,0.0,0.0,32.0,0.0,0
3,2020-02-03,0,33,0,0,0,0.0,0.0,33.0,0.0,0
3,2020-02-04,0,34,0,0,0,0.0,0.0,34.0,0.0,0
3,2020-02-05,0,35,0,0,0,0.0,0.0,35.0,0.0,0
3,2020-02-06,0,36,0,0,0,0.0,0.0,36.0,0.0,0
3,2020-02-07,0,37,0,0,0,0.0,0.0,37.0,0.0,0
3,2020-02-08,1,38,0,0,0,0.0,0.0,38.0,0.0,0
3,2020-02-09,1,39,0,0,0,0.0,0.0,39.0,0.0,0
3,2020-02-10,1,40,0,0,0,0.0,0.0,40.0,0.0,0
3,2020-02-11,1,41,0,0,0,0.0,0.0,41.0,0.0,0
3,2020-02-12,1,42,0,0,0,0.0,0.0,42.0,0.0,0
3,2020-02-13,0,43,0,0,0,0.0,0.0,43.0,0.0,0
3,2020-02-14,0,44,0,0,0,0.0,0.0,44.0,0.0,0
3,2020-02-15,0,45,0,0,0,0.0,0.0,45.0,0.0,0
3,2020-02-16,0,46,0,0,0,0.0,0.0,46.0,0.0,0
3,2020-02-17,0,47,0,0,0,0.0,0.0,47.0,0.0,0
3,2020-02-18,0,48,0,0,0,0.0,0.0,48.0,0.0,0
3,2020-02-19,0,49,0,0,0,0.0,0.0,49.0,0.0,0
3,2020-02-20,1,50,0,0,0,0.0,0.0,50.0,0.0,0
3,2020-02-21,1,51,0,0,0,0.0,0.0,51.0,0.0,0
3,2020-02-22,1,52,0,0,0,0.0,0.0,52.0,0.0,0
3,2020-02-23,1,53,0,0,0,0.0,0.0,53.0,0.0,0
3,2020-02-24,1,54,0,0,0,0.0,0.0,54.0,0.0,0
3,2020-02-25,1,55,0,0,0,0.0,0.0,55.0,0.0,0
3,2020-02-26,1,56,0,0,0,0.0,0.0,56.0,0.0,0
3,2020-02-27,0,57,0,0,0,0.0,0.0,57.0,0.0,0
3,2020-02-28,1,58,0,0,0,0.0,0.0,58.0,0.0,0
3,2020-02-29,1,59,0,0,0,0.0,0.0,59.0,0.0,0
3,2020-03-01,1,60,0,0,0,0.0,0.0,60.0,0.0,0
3,2020-03-02,1,61,0,0,0,0.0,0.0,61.0,0.0,0
3,2020-03-03,1,62,0,0,0,0.0,0.0,62.0,0.0,0
3,2020-03-04,1,63,0,0,0,0.0,0.0,63.0,0.0,0
3,2020-03-05,1,64,0,0,0,0.0,0.0,64.0,0.0,0
3,2020-03-06,1,65,0,0,0,0.0,0.0,65.0,0.0,0
3,2020-03-07,1,66,0,0,0,0.0,0.0,66.0,0.0,0
3,2020-03-08,0,67,0,0,0,0.0,0.0,67.0,0.0,0
3,2020-03-09,0,68,0,0,0,0.0,0.0,68.0,0.0,0
3,2020-03-10,0,69,0,0,0,0.0,0.0,69.0,0.0,0
3,2020-03-11,0,70,0,0,0,0.0,0.0,70.0,0.0,0
3,2020-03-12,0,71,0,0,0,0.0,0.0,71.0,0.0,0
3,2020-03-13,1,72,0,0,0,0.0,0.0,72.0,0.0,0
3,2020-03-14,1,0,1,1,1,0.5,0.5,0.0,0.005555555555555556,1
3,2020-03-15,1,1,1,1,1,0.5,0.5,0.5,0.005555555555555556,1
3,2020-03-16,1,2,1,1,1,0.5,0.5,1.0,0.005555555555555556,1
3,2020-03-17,1,3,1,1,1,0.5,0.5,1.5,0.005555555555555556,1
3,2020-03-18,0,4,1,1,1,0.5,0.5,2.0,0.005555555555555556,1
3,2020-03-19,0,5,1,1,1,0.5,0.5,2.5,0.005555555555555556,1
3,2020-03-20,0,6,1,1,1,0.5,0.5,3.0,0.005555555555555556,1
3,2020-03-21,0,7,1,1,1,0.5,0.5,3.5,0.005555555555555556,1
3,2020-03-22,0,8,1,1,1,0.5,0.5,4.0,0.005555555555555556,1
3,2020-03-23,0,9,1,1,1,0.5,0.5,4.5,0.005555555555555556,1
3,2020-03-24,0,10,1,1,1,0.5,0.5,5.0,0.005555555555555556,1
3,2020-03-25,0,11,1,1,1,0.5,0.5,5.5,0.005555555555555556,1
3,2020-03-26,0,12,1,1,1,0.5,0.5,6.0,0.005555555555555556,1
3,2020-03-27,0,13,1,1,1,0.5,0.5,6.5,0.005555555555555556,1
3,2020-03-28,0,14,1,1,1,0.5,0.5,7.0,0.005555555555555556,1
3,2020-03-29,0,15,1,1,1,0.5,0.5,7.5,0.005555555555555556,1
3,2020-03-30,0,16,1,1,1,0.5,0.5,8.0,0.005555555555555556,1
3,2020-03-31,0,17,1,1,1,0.5,0.5,8.5,0.005555555555555556,1
3,2020-04-01,0,18,1,1,1,0.5,0.5,9.0,0.005555555555555556,1
3,2020-04-02,0,19,1,1,1,0.5,0.5,9.5,0.005555555555555556,1
3,2020-04-03,0,20,1,1,1,0.5,0.5,10.0,0.005555555555555556,1
3,2020-04-04,0,21,1,1,1,0.5,0.5,10.5,0.005555555555555556,1
3,2020-04-05,0,22,1,1,1,0.5,0.5,11.0,0.005555555555555556,1
3,2020-04-06,0,23,1,1,1,0.5,0.5,11.5,0.005555555555555556,1
3,2020-04-07,1,24,1,1,1,0.5,0.5,12.0,0.005555555555555556,1
3,2020-04-08,1,25,1,1,1,0.5,0.5,12.5,0.005555555555555556,1
3,2020-04-09,1,26,1,1,1,0.5,0.5,13.0,0.005555555555555556,1
3,2020-04-10,1,27,1,1,1,0.5,0.5,13.5,0.005555555555555556,1
3,2020-04-11,0,28,1,1,1,0.5,0.5,14.0,0.005555555555555556,1
3,2020-04-12,1,29,1,1,1,0.5,0.5,14.5,0.005555555555555556,1
3,2020-04-13,0,30,0,1,1,0.0,0.0,15.0,0.005555555555555556,0
3,2020-04-14,0,31,0,1,1,0.0,0.0,15.5,0.005555555555555556,0
3,2020-04-15,0,32,0,1,1,0.0,0.0,16.0,0.005555555555555556,0
3,2020-04-16,0,33,0,1,1,0.0,0.0,16.5,0.005555555555555556,0
3,2020-04-17,0,34,0,1,1,0.0,0.0,17.0,0.005555555555555556,0
3,2020-04-18,0,35,0,1,1,0.0,0.0,17.5,0.005555555555555556,0
3,2020-04-19,0,36,0,1,1,0.0,0.0,18.0,0.005555555555555556,0
3,2020-04-20,0,37,0,1,1,0.0,0.0,18.5,0.005555555555555556,0
3,2020-04-21,0,38,0,1,1,0.0,0.0,19.0,0.005555555555555556,0
3,2020-04-22,0,39,0,1,1,0.0,0.0,19.5,0.005555555555555556,0
3,2020-04-23,0,40,0,1,1,0.0,0.0,20.0,0.005555555555555556,0
3,2020-04-24,1,41,0,1,1,0.0,0.0,20.5,0.005555555555555556,0
3,2020-04-25,1,42,0,1,1,0.0,0.0,21.0,0.005555555555555556,0
3,2020-04-26,1,43,0,1,1,0.0,0.0,21.5,0.005555555555555556,0
3,2020-04-27,1,44,0,1,1,0.0,0.0,22.0,0.005555555555555556,0
3,2020-04-28,0,45,0,1,1,0.0,0.0,22.5,0.005555555555555556,0
3,2020-04-29,1,46,0,1,1,0.0,0.0,23.0,0.005555555555555556,0
3,2020-04-30,0,47,0,1,1,0.0,0.0,23.5,0.005555555555555556,0
3,2020-05-01,0,48,0,1,1,0.0,0.0,24.0,0.005555555555555556,0
3,2020-05-02,0,49,0,1,1,0.0,0.0,24.5,0.005555555555555556,0
3,2020-05-03,0,50,0,1,1,0.0,0.0,25.0,0.005555555555555556,0
3,2020-05-04,0,51,0,1,1,0.0,0.0,25.5,0.005555555555555556,0
3,2020-05-05,0,52,0,1,1,0.0,0.0,26.0,0.005555555555555556,0
3,2020-05-06,0,53,0,1,1,0.0,0.0,26.5,0.005555555555555556,0
3,2020-05-07,1,54,0,1,1,0.0,0.0,27.0,0.005555555555555556,0
3,2020-05-08,1,55,0,1,1,0.0,0.0,27.5,0.005555555555555556,0
3,2020-05-09,1,56,0,1,1,0.0,0.0,28.0,0.005555555555555556,0
3,2020-05-10,1,57,0,1,1,0.0,0.0,28.5,0.005555555555555556,0
3,2020-05-11,0,58,0,1,1,0.0,0.0,29.0,0.005555555555555556,0
3,2020-05-12,1,59,0,1,1,0.0,0.0,29.5,0.005555555555555556,0
3,2020-05-13,0,60,0,1,1,0.0,0.0,30.0,0.005555555555555556,0
3,2020-05-14,0,61,0,1,1,0.0,0.0,30.5,0.005555555555555556,0
3,2020-05-15,0,62,0,1,1,0.0,0.0,31.0,0.005555555555555556,0
3,2020-05-16,0,63,0,1,1,0.0,0.0,31.5,0.005555555555555556,0
3,2020-05-17,0,64,0,1,1,0.0,0.0,32.0,0.005555555555555556,0
3,2020-05-18,0,65,0,1,1,0.0,0.0,32.5,0.005555555555555556,0
3,2020-05-19,0,66,0,1,1,0.0,0.0,33.0,0.005555555555555556,0
3,2020-05-20,0,67,0,1,1,0.0,0.0,33.5,0.005555555555555556,0
3,2020-05-21,0,68,0,1,1,0.0,0.0,34.0,0.005555555555555556,0
3,2020-05-22,0,69,0,1,1,0.0,0.0,34.5,0.005555555555555556,0
3,2020-05-23,0,70,0,1,1,0.0,0.0,35.0,0.005555555555555556,0
3,2020-05-24,0,71,0,1,1,0.0,0.0,35.5,0.005555555555555556,0
3,2020-05-25,0,72,0,1,1,0.0,0.0,36.0,0.005555555555555556,0
3,2020-05-26,0,73,0,1,1,0.0,0.0,36.5,0.005555555555555556,0
3,2020-05-27,0,74,0,1,1,0.0,0.0,37.0,0.005555555555555556,0
3,2020-05-28,0,75,0,1,1,0.0,0.0,37.5,0.005555555555555556,0
3,2020-05-29,0,76,0,1,1,0.0,0.0,38.0,0.005555555555555556,0
3,2020-05-30,0,77,0,1,1,0.0,0.0,38.5,0.005555555555555556,0
3,2020-05-31,0,78,0,1,1,0.0,0.0,39.0,0.005555555555555556,0
3,2020-06-01,0,79,0,1,1,0.0,0.0,39.5,0.005555555555555556,0
3,2020-06-02,0,80,0,1,1,0.0,0.0,40.0,0.005555555555555556,0
3,2020-06-03,0,81,0,1,1,0.0,0.0,40.5,0.005555555555555556,0
3,2020-06-04,1,82,0,1,1,0.0,0.0,41.0,0.005555555555555556,0
3,2020-06-05,1,83,0,1,1,0.0,0.0,41.5,0.005555555555555556,0
3,2020-06-06,1,84,0,1,1,0.0,0.0,42.0,0.005555555555555556,0
3,2020-06-07,1,85,0,1,1,0.0,0.0,42.5,0.005555555555555556,0
3,2020-06-08,1,86,0,1,1,0.0,0.0,43.0,0.005555555555555556,0
3,2020-06-09,1,87,0,1,1,0.0,0.0,43.5,0.005555555555555556,0
3,2020-06-10,1,88,0,1,1,0.0,0.0,44.0,0.005555555555555556,0
3,2020-06-11,0,89,0,1,1,0.0,0.0,44.5,0.005555555555555556,0
3,2020-06-12,1,90,0,0,1,0.0,0.0,45.0,0.005555555555555556,0
3,2020-06-13,1,91,0,0,1,0.0,0.0,45.5,0.005555555555555556,0
3,2020-06-14,1,92,0,0,1,0.0,0.0,46.0,0.005555555555555556,0
3,2020-06-15,1,93,0,0,1,0.0,0.0,46.5,0.005555555555555556,0
3,2020-06-16,1,94,0,0,1,0.0,0.0,47.0,0.005555555555555556,0
3,2020-06-17,1,0,1,1,2,0.5,0.3333333333333333,0.0,0.011111111111111112,1
3,2020-06-18,1,1,1,1,2,0.5,0.3333333333333333,0.3333333333333333,0.011111111111111112,1
3,2020-06-19,1,2,1,1,2,0.5,0.3333333333333333,0.6666666666666666,0.011111111111111112,1
3,2020-06-20,1,3,1,1,2,0.5,0.3333333333333333,1.0,0.011111111111111112,1
3,2020-06-21,0,4,1,1,2,0.5,0.3333333333333333,1.3333333333333333,0.011111111111111112,1
3,2020-06-22,0,5,1,1,2,0.5,0.3333333333333333,1.6666666666666667,0.011111111111111112,1
3,2020-06-23,0,6,1,1,2,0.5,0.3333333333333333,2.0,0.011111111111111112,1
3,2020-06-24,0,7,1,1,2,0.5,0.3333333333333333,2.3333333333333335,0.011111111111111112,1
3,2020-06-25,0,8,1,1,2,0.5,0.3333333333333333,2.6666666666666665,0.011111111111111112,1
3,2020-06-26,0,9,1,1,2,0.5,0.3333333333333333,3.0,0.011111111111111112,1
3,2020-06-27,0,10,1,1,2,0.5,0.3333333333333333,3.3333333333333335,0.011111111111111112,1
3,2020-06-28,0,11,1,1,2,0.5,0.3333333333333333,3.6666666666666665,0.011111111111111112,1
3,2020-06-29,1,12,1,1,2,0.5,0.3333333333333333,4.0,0.011111111111111112,1
3,2020-06-30,0,13,1,1,2,0.5,0.3333333333333333,4.333333333333333,0.011111111111111112,1
3,2020-07-01,0,14,1,1,2,0.5,0.3333333333333333,4.666666666666667,0.011111111111111112,1
3,2020-07-02,0,15,1,1,2,0.5,0.3333333333333333,5.0,0.011111111111111112,1
3,2020-07-03,1,16,1,1,2,0.5,0.3333333333333333,5.333333333333333,0.011111111111111112,1
3,2020-07-04,1,17,1,1,2,0.5,0.3333333333333333,5.666666666666667,0.011111111111111112,1
3,2020-07-05,1,18,1,1,2,0.5,0.3333333333333333,6.0,0.011111111111111112,1
3,2020-07-06,1,19,1,1,2,0.5,0.3333333333333333,6.333333333333333,0.011111111111111112,1
3,2020-07-07,0,20,1,1,2,0.5,0.3333333333333333,6.666666666666667,0.011111111111111112,1
3,2020-07-08,1,21,1,1,2,0.5,0.3333333333333333,7.0,0.011111111111111112,1
3,2020-07-09,1,22,1,1,2,0.5,0.3333333333333333,7.333333333333333,0.011111111111111112,1
3,2020-07-10,1,23,1,1,2,0.5,0.3333333333333333,7.666666666666667,0.011111111111111112,1
3,2020-07-11,0,24,1,1,2,0.5,0.3333333333333333,8.0,0.011111111111111112,1
3,2020-07-12,1,25,1,1,2,0.5,0.3333333333333333,8.333333333333334,0.011111111111111112,1
3,2020-07-13,1,26,1,1,2,0.5,0.3333333333333333,8.666666666666666,0.011111111111111112,1
3,2020-07-14,1,27,1,1,2,0.5,0.3333333333333333,9.0,0.011111111111111112,1
3,2020-07-15,1,28,1,1,2,0.5,0.3333333333333333,9.333333333333334,0.011111111111111112,1
3,2020-07-16,1,29,1,1,2,0.5,0.3333333333333333,9.666666666666666,0.011111111111111112,1
3,2020-07-17,1,30,0,1,2,0.0,0.0,10.0,0.011111111111111112,0
3,2020-07-18,1,31,0,1,2,0.0,0.0,10.333333333333334,0.011111111111111112,0
3,2020-07-19,0,32,0,1,2,0.0,0.0,10.666666666666666,0.011111111111111112,0
3,2020-07-20,1,33,0,1,2,0.0,0.0,11.0,0.011111111111111112,0
3,2020-07-21,1,34,0,1,2,0.0,0.0,11.333333333333334,0.011111111111111112,0
3,2020-07-22,1,35,0,1,2,0.0,0.0,11.666666666666666,0.011111111111111112,0
3,2020-07-23,1,36,0,1,2,0.0,0.0,12.0,0.011111111111111112,0
3,2020-07-24,1,37,0,1,2,0.0,0.0,12.333333333333334,0.011111111111111112,0
3,2020-07-25,1,38,0,1,2,0.0,0.0,12.666666666666666,0.011111111111111112,0
3,2020-07-26,1,39,0,1,2,0.0,0.0,13.0,0.011111111111111112,0
3,2020-07-27,1,40,0,1,2,0.0,0.0,13.333333333333334,0.011111111111111112,0
3,2020-07-28,1,41,0,1,2,0.0,0.0,13.666666666666666,0.011111111111111112,0
3,2020-07-29,0,42,0,1,2,0.0,0.0,14.0,0.011111111111111112,0
3,2020-07-30,0,43,0,1,2,0.0,0.0,14.333333333333334,0.011111111111111112,0
3,2020-07-31,0,44,0,1,2,0.0,0.0,14.666666666666666,0.011111111111111112,0
3,2020-08-01,0,45,0,1,2,0.0,0.0,15.0,0.011111111111111112,0
3,2020-08-02,0,46,0,1,2,0.0,0.0,15.333333333333334,0.011111111111111112,0
3,2020-08-03,1,47,0,1,2,0.0,0.0,15.666666666666666,0.011111111111111112,0
3,2020-08-04,1,48,0,1,2,0.0,0.0,16.0,0.011111111111111112,0
3,2020-08-05,1,49,0,1,2,0.0,0.0,16.333333333333332,0.011111111111111112,0
3,2020-08-06,0,50,0,1,2,0.0,0.0,16.666666666666668,0.011111111111111112,0
3,2020-08-07,1,51,0,1,2,0.0,0.0,17.0,0.011111111111111112,0
3,2020-08-08,0,52,0,1,2,0.0,0.0,17.333333333333332,0.011111111111111112,0
3,2020-08-09,0,53,0,1,2,0.0,0.0,17.666666666666668,0.011111111111111112,0
3,2020-08-10,0,54,0,1,2,0.0,0.0,18.0,0.011111111111111112,0
3,2020-08-11,0,55,0,1,2,0.0,0.0,18.333333333333332,0.011111111111111112,0
3,2020-08-12,0,56,0,1,2,0.0,0.0,18.666666666666668,0.011111111111111112,0
3,2020-08-13,0,57,0,1,2,0.0,0.0,19.0,0.011111111111111112,0
3,2020-08-14,0,58,0,1,2,0.0,0.0,19.333333333333332,0.011111111111111112,0
3,2020-08-15,0,59,0,1,2,0.0,0.0,19.666666666666668,0.011111111111111112,0
3,2020-08-16,1,60,0,1,2,0.0,0.0,20.0,0.011111111111111112,0
3,2020-08-17,1,61,0,1,2,0.0,0.0,20.333333333333332,0.011111111111111112,0
3,2020-08-18,1,62,0,1,2,0.0,0.0,20.666666666666668,0.011111111111111112,0
3,2020-08-19,1,63,0,1,2,0.0,0.0,21.0,0.011111111111111112,0
3,2020-08-20,1,64,0,1,2,0.0,0.0,21.333333333333332,0.011111111111111112,0
3,2020-08-21,1,65,0,1,2,0.0,0.0,21.666666666666668,0.011111111111111112,0
3,2020-08-22,1,66,0,1,2,0.0,0.0,22.0,0.011111111111111112,0
3,2020-08-23,0,67,0,1,2,0.0,0.0,22.333333333333332,0.011111111111111112,0
3,2020-08-24,1,68,0,1,2,0.0,0.0,22.666666666666668,0.011111111111111112,0
3,2020-08-25,1,69,0,1,2,0.0,0.0,23.0,0.011111111111111112,0
3,2020-08-26,1,70,0,1,2,0.0,0.0,23.333333333333332,0.011111111111111112,0
3,2020-08-27,1,71,0,1,2,0.0,0.0,23.666666666666668,0.011111111111111112,0
3,2020-08-28,1,72,0,1,2,0.0,0.0,24.0,0.011111111111111112,0
3,2020-08-29,1,73,0,1,2,0.0,0.0,24.333333333333332,0.011111111111111112,0
3,2020-08-30,1,74,0,1,2,0.0,0.0,24.666666666666668,0.011111111111111112,0
3,2020-08-31,1,75,0,1,2,0.0,0.0,25.0,0.011111111111111112,0
3,2020-09-01,1,76,0,1,2,0.0,0.0,25.333333333333332,0.011111111111111112,0
3,2020-09-02,0,77,0,1,2,0.0,0.0,25.666666666666668,0.011111111111111112,0
3,2020-09-03,0,78,0,1,2,0.0,0.0,26.0,0.011111111111111112,0
